deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0C01","06-09-2023 01:09","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 01:14","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 01:19","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 01:24","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 01:29","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 01:34","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 01:39","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 01:44","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 01:49","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 01:54","5.0"
"WVMS_CC50E30D9E0C01","06-09-2023 01:59","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 02:04","6.1"
"WVMS_CC50E30D9E0C01","06-09-2023 02:09","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 02:14","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 02:19","6.2"
"WVMS_CC50E30D9E0C01","06-09-2023 02:24","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 02:29","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 02:34","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 02:39","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 02:44","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 02:49","12.0"
"WVMS_CC50E30D9E0C01","06-09-2023 02:54","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 02:59","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 03:04","4.5"
"WVMS_CC50E30D9E0C01","06-09-2023 03:09","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 03:14","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 03:19","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 03:24","4.5"
"WVMS_CC50E30D9E0C01","06-09-2023 03:29","4.1"
"WVMS_CC50E30D9E0C01","06-09-2023 03:34","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 03:39","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 03:44","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 03:49","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 03:54","6.5"
"WVMS_CC50E30D9E0C01","06-09-2023 03:59","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 04:04","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 04:09","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 04:14","6.0"
