deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E1502","06-09-2023 08:31","18.2"
"WVMS_CC50E30D9E1502","06-09-2023 08:36","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 08:41","19.5"
"WVMS_CC50E30D9E1502","06-09-2023 08:46","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 08:51","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 08:56","18.4"
"WVMS_CC50E30D9E1502","06-09-2023 09:01","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 09:06","18.9"
"WVMS_CC50E30D9E1502","06-09-2023 09:11","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 09:16","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 09:21","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 09:26","19.7"
"WVMS_CC50E30D9E1502","06-09-2023 09:31","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 09:36","18.8"
"WVMS_CC50E30D9E1502","06-09-2023 09:41","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 09:46","18.8"
"WVMS_CC50E30D9E1502","06-09-2023 09:51","19.5"
"WVMS_CC50E30D9E1502","06-09-2023 09:56","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 10:01","20.8"
"WVMS_CC50E30D9E1502","06-09-2023 10:06","19.4"
"WVMS_CC50E30D9E1502","06-09-2023 10:11","20.5"
"WVMS_CC50E30D9E1502","06-09-2023 10:16","19.4"
"WVMS_CC50E30D9E1502","06-09-2023 10:21","21.1"
"WVMS_CC50E30D9E1502","06-09-2023 10:26","19.9"
"WVMS_CC50E30D9E1502","06-09-2023 10:31","20.8"
"WVMS_CC50E30D9E1502","06-09-2023 10:36","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 10:41","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 10:46","24.0"
"WVMS_CC50E30D9E1502","06-09-2023 10:51","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 10:56","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 11:01","20.6"
"WVMS_CC50E30D9E1502","06-09-2023 11:06","19.0"
"WVMS_CC50E30D9E1502","06-09-2023 11:11","20.0"
"WVMS_CC50E30D9E1502","06-09-2023 11:16","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 11:21","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 11:26","19.5"
"WVMS_CC50E30D9E1502","06-09-2023 11:31","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 11:36","20.0"
"WVMS_CC50E30D9E1502","06-09-2023 11:41","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 11:46","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 11:51","18.2"
"WVMS_CC50E30D9E1502","06-09-2023 11:56","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 12:01","20.7"
"WVMS_CC50E30D9E1502","06-09-2023 12:06","18.8"
"WVMS_CC50E30D9E1502","06-09-2023 12:11","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 12:16","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 12:21","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 12:26","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 12:31","17.8"
"WVMS_CC50E30D9E1502","06-09-2023 12:36","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 12:41","18.2"
"WVMS_CC50E30D9E1502","06-09-2023 12:46","18.4"
"WVMS_CC50E30D9E1502","06-09-2023 12:51","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 12:56","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 13:01","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 13:06","23.1"
"WVMS_CC50E30D9E1502","06-09-2023 13:11","20.7"
"WVMS_CC50E30D9E1502","06-09-2023 13:16","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 13:21","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 13:26","20.1"
"WVMS_CC50E30D9E1502","06-09-2023 13:31","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 13:36","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 13:41","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 13:46","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 13:51","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 13:56","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 14:01","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 14:06","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 14:11","18.4"
"WVMS_CC50E30D9E1502","06-09-2023 14:16","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 14:21","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 14:26","17.8"
"WVMS_CC50E30D9E1502","06-09-2023 14:31","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 14:36","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 14:41","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 14:46","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 14:51","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 14:56","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 15:01","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 15:06","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 15:11","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 15:16","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 15:21","17.2"
"WVMS_CC50E30D9E1502","06-09-2023 15:26","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 15:31","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 15:36","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 15:41","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 15:46","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 15:51","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 15:56","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 16:01","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 16:06","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 16:11","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 16:16","21.5"
"WVMS_CC50E30D9E1502","06-09-2023 16:21","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 16:26","18.7"
"WVMS_CC50E30D9E1502","06-09-2023 16:31","17.2"
"WVMS_CC50E30D9E1502","06-09-2023 16:36","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 16:41","17.2"
"WVMS_CC50E30D9E1502","06-09-2023 16:46","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 16:51","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 16:56","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 17:01","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 17:06","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 17:11","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 17:16","19.2"
"WVMS_CC50E30D9E1502","06-09-2023 17:21","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 17:26","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 17:31","17.0"
"WVMS_CC50E30D9E1502","06-09-2023 17:36","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 17:41","16.9"
"WVMS_CC50E30D9E1502","06-09-2023 17:46","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 17:51","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 17:56","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 18:01","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 18:06","20.7"
"WVMS_CC50E30D9E1502","06-09-2023 18:11","17.1"
"WVMS_CC50E30D9E1502","06-09-2023 18:16","17.8"
"WVMS_CC50E30D9E1502","06-09-2023 18:21","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 18:26","18.2"
"WVMS_CC50E30D9E1502","06-09-2023 18:31","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 18:36","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 18:41","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 18:46","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 18:51","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 18:56","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 19:01","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 19:06","17.5"
"WVMS_CC50E30D9E1502","06-09-2023 19:11","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 19:16","17.0"
"WVMS_CC50E30D9E1502","06-09-2023 19:21","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 19:26","17.3"
"WVMS_CC50E30D9E1502","06-09-2023 19:31","17.4"
"WVMS_CC50E30D9E1502","06-09-2023 19:36","17.8"
"WVMS_CC50E30D9E1502","06-09-2023 19:41","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 19:46","17.7"
"WVMS_CC50E30D9E1502","06-09-2023 19:51","17.9"
"WVMS_CC50E30D9E1502","06-09-2023 19:56","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 20:01","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 20:06","18.0"
"WVMS_CC50E30D9E1502","06-09-2023 20:11","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 20:16","19.0"
"WVMS_CC50E30D9E1502","06-09-2023 20:21","17.6"
"WVMS_CC50E30D9E1502","06-09-2023 20:26","18.1"
"WVMS_CC50E30D9E1502","06-09-2023 20:31","17.8"
"WVMS_CC50E30D9E1502","06-09-2023 20:36","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 20:41","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 20:46","18.3"
"WVMS_CC50E30D9E1502","06-09-2023 20:51","18.9"
"WVMS_CC50E30D9E1502","06-09-2023 20:56","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:01","21.4"
"WVMS_CC50E30D9E1502","06-09-2023 21:06","18.6"
"WVMS_CC50E30D9E1502","06-09-2023 21:11","18.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:16","57.9"
"WVMS_CC50E30D9E1502","06-09-2023 21:21","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:26","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:31","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:36","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:41","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:46","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:51","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 21:56","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:01","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:06","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:11","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:16","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:21","0.5"
