Date/Time,vibration (mm/s)
2024-04-07 15:21:00,0.4
2024-04-07 15:22:00,0.4
2024-04-07 15:23:00,0.4
2024-04-07 15:24:00,0.4
2024-04-07 15:25:00,0.4
2024-04-07 15:26:00,0.4
2024-04-07 15:27:00,0.4
2024-04-07 15:28:00,0.4
2024-04-08 16:51:00,0.8
2024-04-08 16:52:00,0.6
2024-04-08 16:53:00,0.4
2024-04-08 16:54:00,0.4
2024-04-08 16:55:00,0.4
2024-04-08 16:56:00,0.4
2024-04-08 16:57:00,0.3
2024-04-08 16:58:00,0.4
2024-04-08 16:59:00,0.4
2024-04-08 17:00:00,0.4
2024-04-08 17:01:00,0.4
2024-04-08 17:02:00,0.4
2024-04-08 17:03:00,0.4
2024-04-08 17:04:00,0.4
2024-04-08 17:05:00,0.4
2024-04-08 17:06:00,0.4
2024-04-08 17:07:00,0.4
2024-04-08 17:08:00,0.4
2024-04-08 17:09:00,0.4
2024-04-08 17:10:00,0.4
2024-04-08 17:11:00,0.4
2024-04-08 17:12:00,0.4
2024-04-08 17:13:00,0.4
2024-04-08 17:14:00,0.4
2024-04-08 17:15:00,0.5
2024-04-08 17:16:00,0.5
2024-04-08 17:17:00,0.5
2024-04-08 17:18:00,0.5
2024-04-08 17:19:00,0.5
2024-04-08 17:20:00,0.5
2024-04-08 17:21:00,0.5
2024-04-08 17:22:00,0.5
2024-04-08 17:23:00,0.5
2024-04-08 17:24:00,0.5
2024-04-08 17:25:00,0.5
2024-04-08 17:26:00,0.5
2024-04-08 17:27:00,0.5
2024-04-08 17:28:00,0.5
2024-04-08 17:29:00,0.5
2024-04-08 17:30:00,0.5
2024-04-08 17:31:00,0.5
2024-04-08 17:32:00,0.6
2024-04-08 17:33:00,0.6
2024-04-08 17:34:00,0.6
2024-04-08 17:35:00,0.6
2024-04-08 17:36:00,0.6
2024-04-08 17:37:00,0.6
2024-04-08 17:38:00,0.6
2024-04-08 17:39:00,0.6
2024-04-08 17:40:00,0.6
2024-04-08 17:41:00,0.6
2024-04-08 17:42:00,0.6
2024-04-08 17:43:00,0.6
2024-04-08 17:44:00,0.6
2024-04-08 17:45:00,0.6
2024-04-08 17:46:00,0.6
2024-04-08 17:47:00,0.6
2024-04-08 17:48:00,0.6
2024-04-08 17:49:00,0.6
2024-04-08 17:50:00,0.6
2024-04-08 17:51:00,0.6
2024-04-08 17:52:00,0.6
2024-04-08 17:53:00,0.6
2024-04-08 17:54:00,0.6
2024-04-08 17:55:00,0.6
2024-04-08 17:56:00,0.6
2024-04-08 17:57:00,0.6
2024-04-08 17:58:00,0.6
2024-04-08 17:59:00,0.6
2024-04-08 18:00:00,0.6
2024-04-08 18:01:00,0.6
2024-04-08 18:02:00,0.6
2024-04-08 18:03:00,0.6
2024-04-08 18:04:00,0.6
2024-04-08 18:05:00,0.6
2024-04-08 18:06:00,0.6
2024-04-08 18:07:00,0.6
2024-04-08 18:08:00,0.6
2024-04-08 18:09:00,0.6
2024-04-08 18:10:00,0.6
2024-04-08 18:11:00,0.6
2024-04-08 18:12:00,0.6
2024-04-08 18:13:00,0.6
2024-04-08 18:14:00,0.6
2024-04-08 18:15:00,0.6
2024-04-08 18:16:00,0.6
2024-04-08 18:17:00,0.6
2024-04-08 18:18:00,0.6
2024-04-08 18:19:00,0.6
2024-04-08 18:20:00,0.6
2024-04-08 18:21:00,0.6
2024-04-08 18:22:00,0.6
2024-04-08 18:23:00,0.6
2024-04-08 18:24:00,0.6
2024-04-10 16:45:00,0.4
2024-04-10 16:46:00,0.4
2024-04-10 16:47:00,0.4
2024-04-10 16:48:00,0.4
2024-04-10 16:49:00,0.4
2024-04-10 16:50:00,0.3
2024-04-10 16:51:00,0.4
2024-04-10 16:52:00,0.4
2024-04-10 16:53:00,0.4
2024-04-10 16:54:00,0.4
2024-04-10 16:55:00,0.4
2024-04-10 16:56:00,0.4
2024-04-10 16:57:00,0.4
2024-04-10 16:58:00,0.4
2024-04-10 16:59:00,0.4
2024-04-10 17:00:00,0.4
2024-04-10 17:01:00,0.4
2024-04-10 17:02:00,0.4
2024-04-10 17:03:00,0.4
2024-04-10 17:04:00,0.4
2024-04-10 17:05:00,0.5
2024-04-10 17:06:00,0.5
2024-04-10 17:07:00,0.5
2024-04-10 17:08:00,0.5
2024-04-10 17:09:00,0.5
2024-04-10 17:10:00,0.5
2024-04-10 17:11:00,0.5
2024-04-10 17:12:00,0.5
2024-04-10 17:13:00,0.5
2024-04-10 17:14:00,0.5
2024-04-10 17:15:00,0.5
2024-04-10 17:16:00,0.5
2024-04-10 17:17:00,0.5
2024-04-10 17:18:00,0.5
2024-04-10 17:19:00,0.6
2024-04-10 17:20:00,0.6
2024-04-10 17:21:00,0.6
2024-04-10 17:22:00,0.6
2024-04-10 17:23:00,0.6
2024-04-10 17:24:00,0.6
2024-04-10 17:25:00,0.6
2024-04-10 17:26:00,0.6
2024-04-10 17:27:00,0.6
2024-04-10 17:28:00,0.6
2024-04-10 17:29:00,0.6
2024-04-10 17:30:00,0.6
2024-04-10 17:31:00,0.6
2024-04-10 17:32:00,0.6
2024-04-10 17:33:00,0.6
2024-04-10 17:34:00,0.6
2024-04-10 17:35:00,0.6
2024-04-10 17:36:00,0.6
2024-04-10 17:37:00,0.6
2024-04-10 17:38:00,0.6
2024-04-10 17:39:00,0.6
2024-04-10 17:40:00,0.6
2024-04-10 17:41:00,0.6
2024-04-10 17:42:00,0.6
2024-04-10 17:43:00,0.6
2024-04-10 17:44:00,0.6
2024-04-10 17:45:00,0.6
2024-04-10 17:46:00,0.6
2024-04-10 17:47:00,0.6
2024-04-10 17:48:00,0.6
2024-04-10 17:49:00,0.6
2024-04-10 17:50:00,0.6
2024-04-10 17:51:00,0.6
2024-04-10 17:52:00,0.6
2024-04-10 17:53:00,0.7
2024-04-10 17:54:00,0.6
2024-04-10 17:55:00,0.6
2024-04-10 17:56:00,0.7
2024-04-10 17:57:00,0.7
2024-04-10 17:58:00,0.7
2024-04-10 17:59:00,0.6
2024-04-10 18:00:00,0.7
2024-04-10 18:01:00,0.7
2024-04-10 18:02:00,0.6
2024-04-10 18:03:00,0.6
2024-04-10 18:04:00,0.7
2024-04-10 18:05:00,0.7
2024-04-10 18:06:00,0.7
2024-04-10 18:07:00,0.6
2024-04-10 18:08:00,0.6
2024-04-10 18:09:00,0.6
2024-04-10 18:10:00,0.6
2024-04-10 18:11:00,0.6
2024-04-10 18:12:00,0.6
2024-04-10 18:13:00,0.6
2024-04-10 18:14:00,0.6
2024-04-10 18:15:00,0.6
2024-04-10 18:16:00,0.6
2024-04-10 18:17:00,0.6
2024-04-10 18:18:00,0.6
2024-04-10 18:19:00,0.6
2024-04-10 18:20:00,0.6
2024-04-10 18:21:00,0.6
2024-04-10 18:22:00,0.6
2024-04-10 18:23:00,0.6
2024-04-10 18:24:00,0.6
2024-04-10 18:25:00,0.6
2024-04-10 18:26:00,0.6
2024-04-10 18:27:00,0.6
2024-04-10 18:28:00,0.6
2024-04-10 18:29:00,0.6
2024-04-10 18:30:00,0.6
2024-04-10 18:31:00,0.6
2024-04-10 18:32:00,0.6
2024-04-10 18:33:00,0.6
2024-04-10 18:34:00,0.6
2024-04-10 18:35:00,0.6
2024-04-10 18:36:00,0.6
2024-04-10 18:37:00,0.6
2024-04-10 18:38:00,0.6
2024-04-10 18:39:00,0.6
2024-04-10 18:40:00,0.6
2024-04-10 18:41:00,0.6
2024-04-10 18:42:00,0.6
2024-04-10 18:43:00,0.6
2024-04-10 18:44:00,0.6
2024-04-10 18:45:00,0.6
2024-04-10 18:46:00,0.6
2024-04-10 18:47:00,0.6
2024-04-10 18:48:00,0.6
2024-04-10 18:49:00,0.6
2024-04-10 18:50:00,0.6
2024-04-10 19:15:00,0.3
2024-04-10 19:16:00,0.4
2024-04-10 19:17:00,0.4
2024-04-10 19:18:00,0.4
2024-04-10 19:19:00,0.3
2024-04-10 19:20:00,0.3
2024-04-10 19:21:00,0.3
2024-04-10 19:22:00,0.3
2024-04-10 19:23:00,0.3
2024-04-10 19:24:00,0.3
2024-04-10 19:25:00,0.3
2024-04-10 19:26:00,0.3
2024-04-10 19:27:00,0.3
2024-04-10 19:28:00,0.3
2024-04-10 19:29:00,0.3
2024-04-14 10:41:00,2.1
2024-04-14 10:42:00,1.0
2024-04-14 10:43:00,0.4
2024-04-14 10:44:00,0.4
2024-04-14 10:45:00,0.4
2024-04-14 10:46:00,0.4
2024-04-14 10:47:00,0.3
2024-04-14 10:48:00,0.3
2024-04-14 10:49:00,0.3
2024-04-14 10:50:00,0.3
2024-04-14 10:51:00,0.4
2024-04-14 10:52:00,0.4
2024-04-14 10:53:00,0.4
2024-04-14 10:54:00,0.4
2024-04-14 10:55:00,0.4
2024-04-14 10:56:00,0.4
2024-04-14 10:57:00,0.4
2024-04-14 10:58:00,0.4
2024-04-14 10:59:00,0.4
2024-04-14 11:00:00,0.4
2024-04-14 11:01:00,0.4
2024-04-14 11:02:00,0.4
2024-04-14 11:03:00,0.4
2024-04-14 11:04:00,0.5
2024-04-14 11:05:00,0.5
2024-04-14 11:06:00,0.5
2024-04-14 11:07:00,0.5
2024-04-14 11:08:00,0.5
2024-04-14 11:09:00,0.5
2024-04-14 11:10:00,0.5
2024-04-14 11:11:00,0.5
2024-04-14 11:12:00,0.5
2024-04-14 11:13:00,0.5
2024-04-14 11:14:00,0.5
2024-04-14 11:15:00,0.5
2024-04-14 11:16:00,0.5
2024-04-14 11:17:00,0.5
2024-04-14 11:18:00,0.5
2024-04-14 11:19:00,0.6
2024-04-14 11:20:00,0.6
2024-04-14 11:21:00,0.6
2024-04-14 11:22:00,0.6
2024-04-14 11:23:00,0.6
2024-04-14 11:24:00,0.6
2024-04-14 11:25:00,0.6
2024-04-14 11:26:00,0.6
2024-04-14 11:27:00,0.6
2024-04-14 11:28:00,0.6
2024-04-14 11:29:00,0.6
2024-04-14 11:30:00,0.6
2024-04-14 11:31:00,0.6
2024-04-14 11:32:00,0.6
2024-04-14 11:33:00,0.6
2024-04-14 11:34:00,0.6
2024-04-14 11:35:00,0.6
2024-04-14 11:36:00,0.6
2024-04-14 11:37:00,0.6
2024-04-14 11:38:00,0.6
2024-04-14 11:39:00,0.6
2024-04-14 11:40:00,0.6
2024-04-14 11:41:00,0.6
2024-04-14 11:42:00,0.6
2024-04-14 11:43:00,0.6
2024-04-14 11:44:00,0.6
2024-04-14 11:45:00,0.6
2024-04-14 11:46:00,0.6
2024-04-14 11:47:00,0.6
2024-04-14 11:48:00,0.6
2024-04-14 11:49:00,0.6
2024-04-14 11:50:00,0.6
2024-04-14 11:51:00,0.6
2024-04-14 11:52:00,0.6
2024-04-14 12:20:00,0.5
2024-04-14 12:21:00,0.3
2024-04-14 12:22:00,0.4
2024-04-14 12:23:00,0.4
2024-04-14 12:24:00,0.4
2024-04-14 12:25:00,0.3
2024-04-14 12:26:00,0.3
2024-04-14 12:27:00,0.3
2024-04-14 12:28:00,0.3
2024-04-14 12:29:00,0.3
2024-04-14 12:30:00,0.3
2024-04-14 12:31:00,0.4
2024-04-14 12:32:00,0.4
2024-04-14 12:33:00,0.4
2024-04-14 12:34:00,0.4
2024-04-14 12:35:00,0.4
2024-04-14 12:36:00,0.4
2024-04-14 12:37:00,0.4
2024-04-14 12:38:00,0.4
2024-04-14 12:39:00,0.4
2024-04-14 12:40:00,0.4
2024-04-14 12:41:00,0.4
2024-04-14 12:42:00,0.4
2024-04-14 12:43:00,0.4
2024-04-14 12:44:00,0.4
2024-04-14 12:45:00,0.4
2024-04-14 12:46:00,0.4
2024-04-14 12:47:00,0.4
2024-04-14 12:48:00,0.5
2024-04-14 12:49:00,0.5
2024-04-14 12:50:00,0.5
2024-04-14 12:51:00,0.5
2024-04-14 12:52:00,0.5
2024-04-14 12:53:00,0.5
2024-04-14 12:54:00,0.5
2024-04-14 12:55:00,0.5
2024-04-14 12:56:00,0.5
2024-04-14 12:57:00,0.5
2024-04-14 12:58:00,0.5
2024-04-14 12:59:00,0.5
2024-04-14 13:00:00,0.5
2024-04-14 13:01:00,0.5
2024-04-14 13:02:00,0.5
2024-04-14 13:03:00,0.5
2024-04-14 13:04:00,0.5
2024-04-14 13:05:00,0.5
2024-04-14 13:06:00,0.5
2024-04-14 13:07:00,0.5
2024-04-14 13:08:00,0.5
2024-04-14 13:09:00,0.5
2024-04-14 13:10:00,0.5
2024-04-14 13:11:00,0.5
2024-04-14 13:12:00,0.5
2024-04-14 13:13:00,0.5
2024-04-14 13:14:00,0.5
2024-04-14 13:15:00,0.5
2024-04-14 13:16:00,0.5
2024-04-14 13:17:00,0.5
2024-04-14 13:18:00,0.5
2024-04-14 13:19:00,0.5
2024-04-14 13:20:00,0.5
2024-04-14 13:21:00,0.5
2024-04-14 13:22:00,0.6
2024-04-14 13:23:00,0.6
2024-04-14 13:24:00,0.6
2024-04-14 13:25:00,0.5
2024-04-14 13:26:00,0.6
2024-04-14 13:27:00,0.6
2024-04-14 13:28:00,0.6
2024-04-14 13:29:00,0.5
2024-04-14 13:30:00,0.6
2024-04-14 13:31:00,0.6
2024-04-14 13:32:00,0.6
2024-04-14 13:33:00,0.5
2024-04-14 13:34:00,0.6
2024-04-14 13:35:00,0.6
2024-04-14 13:36:00,0.6
2024-04-14 13:37:00,0.5
2024-04-14 13:38:00,0.6
2024-04-14 13:39:00,0.6
2024-04-14 13:40:00,0.6
2024-04-14 13:41:00,0.5
2024-04-14 13:42:00,0.6
2024-04-14 13:43:00,0.6
2024-04-14 13:44:00,0.6
2024-04-14 13:45:00,0.6
2024-04-14 13:46:00,0.5
2024-04-14 13:47:00,0.6
2024-04-14 13:48:00,0.6
2024-04-14 13:49:00,0.6
2024-04-14 13:50:00,0.6
2024-04-14 13:51:00,0.6
2024-04-14 13:52:00,0.6
2024-04-14 13:53:00,0.6
2024-04-14 13:54:00,0.7
2024-04-14 14:32:00,0.9
2024-04-14 14:33:00,0.3
2024-04-14 14:34:00,0.4
2024-04-14 14:35:00,0.4
2024-04-14 14:36:00,0.4
2024-04-14 14:37:00,0.3
2024-04-14 14:38:00,0.3
2024-04-14 14:39:00,0.3
2024-04-14 14:40:00,0.3
2024-04-14 14:41:00,0.3
2024-04-14 14:42:00,0.3
2024-04-14 14:43:00,0.3
2024-04-14 14:44:00,0.3
2024-04-14 14:45:00,0.4
2024-04-14 14:46:00,0.4
2024-04-14 14:47:00,0.4
2024-04-14 14:48:00,0.4
2024-04-14 14:49:00,0.4
2024-04-14 14:50:00,0.4
2024-04-15 09:29:00,0.3
2024-04-15 09:41:00,0.5
2024-04-15 09:42:00,0.4
2024-04-15 17:45:00,0.4
2024-04-15 17:46:00,0.4
2024-04-15 17:47:00,0.4
2024-04-15 17:48:00,0.4
2024-04-15 18:24:00,0.3
2024-04-15 18:28:00,0.3
2024-04-15 18:29:00,0.3
2024-04-15 18:30:00,0.3
2024-04-15 18:31:00,0.3
2024-04-15 18:32:00,0.3
2024-04-15 18:33:00,0.3
2024-04-15 18:46:00,0.5
2024-04-15 18:47:00,0.3
2024-04-15 18:48:00,0.3
2024-04-15 18:49:00,0.3
2024-04-15 18:50:00,0.3
2024-04-15 18:51:00,0.0
2024-04-15 18:52:00,0.0
2024-04-15 18:53:00,0.0
2024-04-15 18:54:00,0.0
2024-04-15 18:55:00,0.0
2024-04-15 18:56:00,0.0
2024-04-15 18:57:00,0.0
2024-04-15 18:58:00,0.0
2024-04-15 18:59:00,0.3
2024-04-15 19:00:00,0.3
2024-04-15 19:01:00,0.3
2024-04-15 19:02:00,0.3
2024-04-15 19:03:00,0.3
2024-04-15 19:04:00,0.3
2024-04-15 19:05:00,0.3
2024-04-15 19:06:00,0.3
2024-04-15 19:07:00,0.3
2024-04-15 19:08:00,0.3
2024-04-15 19:09:00,0.3
2024-04-15 19:10:00,0.3
2024-04-15 19:11:00,0.3
2024-04-15 19:12:00,0.3
2024-04-15 19:13:00,0.3
2024-04-15 19:14:00,0.3
2024-04-15 19:15:00,0.3
2024-04-15 19:16:00,0.3
2024-04-15 19:17:00,0.3
2024-04-15 19:18:00,0.3
2024-04-15 19:19:00,0.3
2024-04-15 19:20:00,0.3
2024-04-15 19:21:00,0.3
2024-04-15 19:22:00,0.3
2024-04-15 19:23:00,0.3
2024-04-15 19:24:00,0.4
2024-04-15 19:25:00,0.3
2024-04-15 21:29:00,0.0
2024-04-15 23:20:00,0.4
2024-04-15 23:21:00,2.3
2024-04-16 13:28:00,0.6
2024-04-16 13:30:00,0.4
2024-04-16 13:31:00,0.4
2024-04-16 14:00:00,0.4
2024-04-16 14:01:00,0.4
2024-04-16 14:02:00,0.4
2024-04-16 14:03:00,0.4
2024-04-16 14:04:00,0.3
2024-04-16 14:05:00,0.3
2024-04-16 14:06:00,0.4
2024-04-16 14:07:00,0.4
2024-04-16 14:08:00,0.4
2024-04-16 14:09:00,0.4
2024-04-16 14:10:00,0.4
2024-04-16 14:11:00,0.4
2024-04-16 14:12:00,0.4
2024-04-16 14:13:00,0.4
2024-04-16 14:14:00,0.4
2024-04-16 14:15:00,0.4
2024-04-16 14:16:00,0.4
2024-04-16 14:17:00,0.4
2024-04-16 14:18:00,0.4
2024-04-16 14:19:00,0.5
2024-04-16 14:20:00,0.5
2024-04-16 14:21:00,0.5
2024-04-16 14:22:00,0.5
2024-04-16 14:23:00,0.5
2024-04-16 14:24:00,0.5
2024-04-16 14:25:00,0.5
2024-04-16 14:26:00,0.5
2024-04-16 14:27:00,0.5
2024-04-16 14:28:00,0.5
2024-04-16 14:29:00,0.5
2024-04-16 14:30:00,0.5
2024-04-16 14:31:00,0.5
2024-04-16 14:32:00,0.5
2024-04-16 14:33:00,0.6
2024-04-16 14:34:00,0.6
2024-04-16 14:35:00,0.6
2024-04-16 14:36:00,0.6
2024-04-16 14:37:00,0.6
2024-04-16 14:38:00,0.6
2024-04-16 14:39:00,0.6
2024-04-16 14:40:00,0.6
2024-04-16 14:41:00,0.6
2024-04-16 14:42:00,0.6
2024-04-16 14:43:00,0.6
2024-04-16 14:44:00,0.6
2024-04-16 14:45:00,0.6
2024-04-16 14:46:00,0.6
2024-04-16 14:47:00,0.6
2024-04-16 14:48:00,0.6
2024-04-16 14:49:00,0.6
2024-04-16 14:50:00,0.6
2024-04-16 14:51:00,0.6
2024-04-16 14:52:00,0.6
2024-04-16 14:53:00,0.6
2024-04-16 14:54:00,0.6
2024-04-16 14:55:00,0.6
2024-04-16 14:56:00,0.6
2024-04-16 14:57:00,0.6
2024-04-16 14:58:00,0.6
2024-04-16 14:59:00,0.6
2024-04-16 15:00:00,0.6
2024-04-16 15:01:00,0.6
2024-04-16 15:02:00,0.6
2024-04-16 15:59:00,0.3
2024-04-16 16:00:00,0.4
2024-04-19 12:17:00,0.4
2024-04-19 12:22:00,0.4
2024-04-19 12:23:00,0.4
2024-04-19 12:24:00,0.4
2024-04-19 12:25:00,0.4
2024-04-19 12:26:00,0.4
2024-04-19 12:27:00,0.4
2024-04-19 12:28:00,0.4
2024-04-19 12:29:00,0.4
2024-04-19 12:30:00,0.4
2024-04-19 12:31:00,0.4
2024-04-19 12:32:00,0.4
2024-04-19 12:33:00,0.4
2024-04-19 12:34:00,0.4
2024-04-19 12:35:00,0.5
2024-04-19 12:36:00,0.5
2024-04-19 12:37:00,0.5
2024-04-19 12:38:00,0.5
2024-04-19 12:39:00,0.5
2024-04-19 12:40:00,0.5
2024-04-19 12:41:00,0.5
2024-04-19 12:42:00,0.5
2024-04-19 12:43:00,0.5
2024-04-19 12:44:00,0.5
2024-04-19 12:45:00,0.5
2024-04-19 12:46:00,0.6
2024-04-19 12:47:00,0.6
2024-04-19 12:48:00,0.6
2024-04-19 12:49:00,0.6
2024-04-19 12:50:00,0.6
2024-04-19 12:51:00,0.6
2024-04-19 12:52:00,0.6
2024-04-19 12:53:00,0.6
2024-04-19 12:54:00,0.6
2024-04-19 12:55:00,0.6
2024-04-19 12:56:00,0.6
2024-04-19 12:57:00,0.7
2024-04-19 12:58:00,0.7
2024-04-19 12:59:00,0.7
2024-04-19 13:00:00,0.7
2024-04-19 13:01:00,0.7
2024-04-19 13:02:00,0.7
2024-04-19 13:03:00,0.7
2024-04-19 13:04:00,0.7
2024-04-19 13:05:00,0.7
2024-04-19 13:06:00,0.7
2024-04-19 13:07:00,0.7
2024-04-19 13:08:00,0.7
2024-04-19 13:09:00,0.7
2024-04-19 13:10:00,0.7
2024-04-19 13:11:00,0.7
2024-04-19 13:12:00,0.7
2024-04-19 13:13:00,0.7
2024-04-19 13:14:00,0.7
2024-04-19 13:15:00,0.7
2024-04-19 13:16:00,0.7
2024-04-19 13:17:00,0.7
2024-04-19 13:18:00,0.7
2024-04-19 13:19:00,0.7
2024-04-19 13:20:00,0.7
2024-04-19 13:21:00,0.7
2024-04-19 13:22:00,0.7
2024-04-19 13:23:00,0.7
2024-04-19 13:24:00,0.7
2024-04-19 13:25:00,0.7
2024-04-19 13:26:00,0.7
2024-04-19 13:27:00,0.7
2024-04-19 13:28:00,0.7
2024-04-19 13:29:00,0.7
2024-04-19 13:30:00,0.7
2024-04-19 13:31:00,0.7
2024-04-19 13:32:00,0.7
2024-04-19 13:33:00,0.7
2024-04-19 13:34:00,0.7
2024-04-19 13:35:00,0.7
2024-04-19 13:36:00,0.7
2024-04-19 13:37:00,0.7
2024-04-19 13:38:00,0.7
2024-04-19 13:39:00,0.7
2024-04-19 13:40:00,0.7
2024-04-19 13:41:00,0.7
2024-04-19 13:42:00,0.7
2024-04-19 13:43:00,0.7
2024-04-19 13:44:00,0.7
2024-04-19 13:45:00,0.7
2024-04-19 13:46:00,0.7
2024-04-19 13:47:00,0.7
2024-04-19 13:48:00,0.7
2024-04-19 13:49:00,0.7
2024-04-19 13:50:00,0.7
2024-04-19 13:51:00,0.7
2024-04-19 13:52:00,0.7
2024-04-19 13:53:00,0.7
2024-04-19 13:54:00,0.7
2024-04-19 13:55:00,0.7
2024-04-19 13:56:00,0.7
2024-04-19 13:57:00,0.7
2024-04-19 13:58:00,0.7
2024-04-19 13:59:00,0.7
2024-04-19 14:00:00,0.7
2024-04-19 14:01:00,0.7
2024-04-19 14:02:00,0.7
2024-04-19 14:03:00,0.7
2024-04-19 14:04:00,0.7
2024-04-19 14:05:00,0.7
2024-04-19 14:06:00,0.7
2024-04-19 14:07:00,0.7
2024-04-19 14:08:00,0.7
2024-04-19 14:09:00,0.7
2024-04-19 14:22:00,0.4
2024-04-19 14:23:00,0.4
2024-04-19 14:24:00,0.6
2024-04-20 16:28:00,0.3
2024-04-20 16:29:00,0.3
2024-04-20 16:30:00,0.3
2024-04-20 17:17:00,0.3
2024-04-20 17:18:00,0.3
2024-04-20 20:01:00,0.0
2024-04-20 20:02:00,0.0
2024-04-20 20:03:00,0.3
2024-04-21 10:25:00,0.3
2024-04-21 10:37:00,0.5
2024-04-21 10:38:00,0.5
2024-04-21 10:39:00,0.3
2024-04-21 10:40:00,0.3
2024-04-21 10:53:00,0.3
2024-04-21 10:54:00,0.3
2024-04-21 10:55:00,0.3
2024-04-21 10:56:00,0.3
2024-04-21 11:09:00,0.4
2024-04-21 11:10:00,0.3
2024-04-21 11:11:00,0.3
2024-04-21 11:12:00,0.3
2024-04-21 11:13:00,0.3
2024-04-21 11:14:00,0.3
2024-04-21 11:15:00,0.3
2024-04-21 11:16:00,0.3
2024-04-21 11:17:00,0.3
2024-04-21 11:18:00,0.3
2024-04-21 11:19:00,0.3
2024-04-21 11:20:00,0.3
2024-04-21 11:21:00,0.3
2024-04-21 11:22:00,0.3
2024-04-21 11:23:00,0.3
2024-04-21 11:24:00,0.3
2024-04-21 11:25:00,0.3
2024-04-21 11:26:00,0.3
2024-04-21 11:27:00,0.3
2024-04-21 11:28:00,0.3
2024-04-21 11:29:00,0.3
2024-04-21 11:30:00,0.3
2024-04-21 11:31:00,0.3
2024-04-21 11:32:00,0.3
2024-04-21 11:33:00,0.3
2024-04-21 11:34:00,0.3
2024-04-21 11:35:00,0.4
2024-04-21 11:36:00,0.4
2024-04-21 11:37:00,0.4
2024-04-21 11:38:00,0.4
2024-04-21 11:39:00,0.4
2024-04-21 11:40:00,0.4
2024-04-21 11:41:00,0.4
2024-04-21 11:42:00,0.8
2024-04-21 11:43:00,0.6
2024-04-21 11:44:00,0.4
2024-04-21 11:45:00,0.4
2024-04-21 11:46:00,0.4
2024-04-21 11:47:00,0.4
2024-04-21 11:48:00,0.4
2024-04-21 11:49:00,0.4
2024-04-21 11:50:00,0.4
2024-04-21 11:51:00,0.4
2024-04-21 11:52:00,0.4
2024-04-21 11:53:00,0.4
2024-04-21 11:54:00,0.4
2024-04-21 11:55:00,0.5
2024-04-21 11:56:00,0.4
2024-04-21 11:57:00,0.4
2024-04-21 11:58:00,0.4
2024-04-21 11:59:00,0.4
2024-04-21 12:00:00,0.4
2024-04-21 12:01:00,0.4
2024-04-21 12:02:00,0.4
2024-04-21 12:03:00,0.5
2024-04-21 12:04:00,0.5
2024-04-21 12:05:00,0.4
2024-04-21 12:06:00,0.5
2024-04-21 12:07:00,0.5
2024-04-21 12:08:00,0.5
2024-04-21 12:09:00,0.5
2024-04-21 12:10:00,0.5
2024-04-21 12:11:00,0.5
2024-04-21 12:12:00,0.5
2024-04-21 12:13:00,0.5
2024-04-21 12:14:00,0.5
2024-04-21 12:15:00,0.5
2024-04-22 02:47:00,0.7
2024-04-22 02:48:00,0.3
2024-04-22 02:49:00,0.3
2024-04-22 02:50:00,0.3
2024-04-22 02:51:00,0.3
2024-04-22 02:52:00,0.3
2024-04-22 02:53:00,0.3
2024-04-22 02:54:00,0.3
2024-04-22 02:55:00,0.3
2024-04-22 02:56:00,0.3
2024-04-22 02:57:00,0.3
2024-04-22 02:58:00,0.3
2024-04-22 02:59:00,0.3
2024-04-22 03:00:00,0.3
2024-04-22 03:01:00,0.3
2024-04-22 03:02:00,0.3
2024-04-22 03:03:00,0.3
2024-04-22 03:04:00,0.3
2024-04-22 03:05:00,0.3
2024-04-22 03:06:00,0.3
2024-04-22 03:07:00,0.3
2024-04-22 03:08:00,0.3
2024-04-22 03:09:00,0.3
2024-04-22 03:10:00,0.3
2024-04-22 03:11:00,0.3
2024-04-22 03:12:00,0.3
2024-04-22 03:13:00,0.3
2024-04-22 03:14:00,0.3
2024-04-22 03:15:00,0.3
2024-04-22 03:16:00,0.3
2024-04-22 03:17:00,0.3
2024-04-22 03:18:00,0.4
2024-04-22 03:19:00,0.4
2024-04-22 03:20:00,0.3
2024-04-22 03:21:00,0.3
2024-04-22 03:22:00,0.4
2024-04-22 03:23:00,0.4
2024-04-22 03:24:00,0.4
2024-04-22 03:25:00,0.3
2024-04-22 03:26:00,0.3
2024-04-22 03:27:00,0.4
2024-04-22 03:28:00,0.4
2024-04-22 03:29:00,0.4
2024-04-22 03:30:00,0.4
2024-04-22 03:31:00,0.4
2024-04-22 03:32:00,0.4
2024-04-22 03:33:00,0.4
2024-04-22 03:34:00,0.4
2024-04-22 03:35:00,0.4
2024-04-22 03:36:00,0.4
2024-04-22 03:37:00,0.4
2024-04-22 03:38:00,0.4
2024-04-22 03:39:00,0.4
2024-04-22 03:40:00,0.4
2024-04-22 03:41:00,0.4
2024-04-22 03:42:00,0.4
2024-04-22 03:43:00,0.4
2024-04-22 03:44:00,0.4
2024-04-22 03:45:00,0.4
2024-04-22 03:46:00,0.4
2024-04-22 03:47:00,0.4
2024-04-22 03:48:00,0.4
2024-04-22 03:49:00,0.4
2024-04-22 03:50:00,0.4
2024-04-22 03:51:00,0.4
2024-04-22 03:52:00,0.4
2024-04-22 03:53:00,0.4
2024-04-22 03:54:00,0.4
2024-04-22 03:55:00,0.4
2024-04-22 03:56:00,0.4
2024-04-22 03:57:00,0.4
2024-04-22 03:58:00,0.4
